8.2,0.67135
8.21,0.67175
8.22,0.67214
8.23,0.67254
8.24,0.67294
8.25,0.67334
8.26,0.67374
8.27,0.67413
8.28,0.67453
8.29,0.67493
8.3,0.67533
8.31,0.67573
8.32,0.67613
8.33,0.67653
8.34,0.67693
8.35,0.67733
8.36,0.67774
8.37,0.67814
8.38,0.67854
8.39,0.67894
8.4,0.67934
8.41,0.67975
8.42,0.68015
8.43,0.68055
8.44,0.68095
8.45,0.68136
8.46,0.68176
8.47,0.68217
8.48,0.68257
8.49,0.68298
8.5,0.68338
8.51,0.68379
8.52,0.68419
8.53,0.6846
8.54,0.685
8.55,0.68541
8.56,0.68582
8.57,0.68622
8.58,0.68663
8.59,0.68704
8.6,0.68744
8.61,0.68785
8.62,0.68826
8.63,0.68867
8.64,0.68908
8.65,0.68949
8.66,0.6899
8.67,0.69031
8.68,0.69072
8.69,0.69113
8.7,0.69154
8.71,0.69195
8.72,0.69236
8.73,0.69277
8.74,0.69318
8.75,0.69359
8.76,0.69401
8.77,0.69442
8.78,0.69483
8.79,0.69524
8.8,0.69566
8.81,0.69607
8.82,0.69648
8.83,0.6969
8.84,0.69731
8.85,0.69773
8.86,0.69814
8.87,0.69856
8.88,0.69897
8.89,0.69939
8.9,0.69981
8.91,0.70022
8.92,0.70064
8.93,0.70105
8.94,0.70147
8.95,0.70189
8.96,0.70231
8.97,0.70273
8.98,0.70314
8.99,0.70356
9,0.70398
9.01,0.7044
9.02,0.70482
9.03,0.70524
9.04,0.70566
9.05,0.70608
9.06,0.7065
9.07,0.70692
9.08,0.70734
9.09,0.70776
9.1,0.70819
9.11,0.70861
9.12,0.70903
9.13,0.70945
9.14,0.70988
9.15,0.7103
9.16,0.71072
9.17,0.71115
9.18,0.71157
9.19,0.712
9.2,0.71242
9.21,0.71284
9.22,0.71327
9.23,0.7137
9.24,0.71412
9.25,0.71455
9.26,0.71497
9.27,0.7154
9.28,0.71583
9.29,0.71625
9.3,0.71668
9.31,0.71711
9.32,0.71754
9.33,0.71797
9.34,0.7184
9.35,0.71882
9.36,0.71925
9.37,0.71968
9.38,0.72011
9.39,0.72054
9.4,0.72097
9.41,0.72141
9.42,0.72184
9.43,0.72227
9.44,0.7227
9.45,0.72313
9.46,0.72356
9.47,0.724
9.48,0.72443
9.49,0.72486
9.5,0.7253
9.51,0.72573
9.52,0.72616
9.53,0.7266
9.54,0.72703
9.55,0.72747
9.56,0.7279
9.57,0.72834
9.58,0.72878
9.59,0.72921
9.6,0.72965
9.61,0.73008
9.62,0.73052
9.63,0.73096
9.64,0.7314
9.65,0.73183
9.66,0.73227
9.67,0.73271
9.68,0.73315
9.69,0.73359
9.7,0.73403
9.71,0.73447
9.72,0.73491
9.73,0.73535
9.74,0.73579
9.75,0.73623
9.76,0.73667
9.77,0.73711
9.78,0.73756
9.79,0.738
9.8,0.73844
9.81,0.73888
9.82,0.73933
9.83,0.73977
9.84,0.74022
9.85,0.74066
9.86,0.7411
9.87,0.74155
9.88,0.74199
9.89,0.74244
9.9,0.74288
9.91,0.74333
9.92,0.74378
9.93,0.74422
9.94,0.74467
9.95,0.74512
9.96,0.74557
9.97,0.74601
9.98,0.74646
9.99,0.74691
10,0.74736
10.01,0.74781
10.02,0.74826
10.03,0.74871
10.04,0.74916
10.05,0.74961
10.06,0.75006
10.07,0.75051
10.08,0.75096
10.09,0.75141
10.1,0.75186
10.11,0.75232
10.12,0.75277
10.13,0.75322
10.14,0.75367
10.15,0.75413
10.16,0.75458
10.17,0.75504
10.18,0.75549
10.19,0.75594
10.2,0.7564
10.21,0.75686
10.22,0.75731
10.23,0.75777
10.24,0.75822
10.25,0.75868
10.26,0.75914
10.27,0.75959
10.28,0.76005
10.29,0.76051
10.3,0.76097
10.31,0.76143
10.32,0.76189
10.33,0.76234
10.34,0.7628
10.35,0.76326
10.36,0.76372
10.37,0.76419
10.38,0.76465
10.39,0.76511
10.4,0.76557
10.41,0.76603
10.42,0.76649
10.43,0.76695
10.44,0.76742
10.45,0.76788
10.46,0.76834
10.47,0.76881
10.48,0.76927
10.49,0.76974
10.5,0.7702
10.51,0.77067
10.52,0.77113
10.53,0.7716
10.54,0.77206
10.55,0.77253
10.56,0.773
10.57,0.77346
10.58,0.77393
10.59,0.7744
10.6,0.77487
10.61,0.77533
10.62,0.7758
10.63,0.77627
10.64,0.77674
10.65,0.77721
10.66,0.77768
10.67,0.77815
10.68,0.77862
10.69,0.77909
10.7,0.77956
10.71,0.78004
10.72,0.78051
10.73,0.78098
10.74,0.78145
10.75,0.78193
10.76,0.7824
10.77,0.78287
10.78,0.78335
10.79,0.78382
10.8,0.78429
10.81,0.78477
10.82,0.78524
10.83,0.78572
10.84,0.7862
10.85,0.78667
10.86,0.78715
10.87,0.78763
10.88,0.7881
10.89,0.78858
10.9,0.78906
10.91,0.78954
10.92,0.79002
10.93,0.79049
10.94,0.79097
10.95,0.79145
10.96,0.79193
10.97,0.79241
10.98,0.79289
10.99,0.79337
11,0.79386
11.01,0.79434
11.02,0.79482
11.03,0.7953
11.04,0.79578
11.05,0.79627
11.06,0.79675
11.07,0.79723
11.08,0.79772
11.09,0.7982
11.1,0.79869
11.11,0.79917
11.12,0.79966
11.13,0.80014
11.14,0.80063
11.15,0.80112
11.16,0.8016
11.17,0.80209
11.18,0.80258
11.19,0.80306
11.2,0.80355
11.21,0.80404
11.22,0.80453
11.23,0.80502
11.24,0.80551
11.25,0.806
11.26,0.80649
11.27,0.80698
11.28,0.80747
11.29,0.80796
11.3,0.80845
11.31,0.80894
11.32,0.80943
11.33,0.80993
11.34,0.81042
11.35,0.81091
11.36,0.81141
11.37,0.8119
11.38,0.81239
11.39,0.81289
11.4,0.81338
11.41,0.81388
11.42,0.81438
11.43,0.81487
11.44,0.81537
11.45,0.81586
11.46,0.81636
11.47,0.81686
11.48,0.81736
11.49,0.81785
11.5,0.81835
11.51,0.81885
11.52,0.81935
11.53,0.81985
11.54,0.82035
11.55,0.82085
11.56,0.82135
11.57,0.82185
11.58,0.82235
11.59,0.82285
11.6,0.82335
11.61,0.82386
11.62,0.82436
11.63,0.82486
11.64,0.82537
11.65,0.82587
11.66,0.82637
11.67,0.82688
11.68,0.82738
11.69,0.82789
11.7,0.82839
11.71,0.8289
11.72,0.8294
11.73,0.82991
11.74,0.83042
11.75,0.83092
11.76,0.83143
11.77,0.83194
11.78,0.83245
11.79,0.83296
11.8,0.83346
11.81,0.83397
11.82,0.83448
11.83,0.83499
11.84,0.8355
11.85,0.83601
11.86,0.83653
11.87,0.83704
11.88,0.83755
11.89,0.83806
11.9,0.83857
11.91,0.83909
11.92,0.8396
11.93,0.84011
11.94,0.84063
11.95,0.84114
11.96,0.84165
11.97,0.84217
11.98,0.84268
11.99,0.8432
12,0.84372
12.01,0.84423
12.02,0.84475
12.03,0.84527
12.04,0.84578
12.05,0.8463
12.06,0.84682
12.07,0.84734
12.08,0.84786
12.09,0.84837
12.1,0.84889
12.11,0.84941
12.12,0.84993
12.13,0.85046
12.14,0.85098
12.15,0.8515
12.16,0.85202
12.17,0.85254
12.18,0.85306
12.19,0.85359
12.2,0.85411
12.21,0.85463
12.22,0.85516
12.23,0.85568
12.24,0.8562
12.25,0.85673
12.26,0.85725
12.27,0.85778
12.28,0.85831
12.29,0.85883
12.3,0.85936
12.31,0.85989
12.32,0.86041
12.33,0.86094
12.34,0.86147
12.35,0.862
12.36,0.86253
12.37,0.86306
12.38,0.86359
12.39,0.86412
12.4,0.86465
12.41,0.86518
12.42,0.86571
12.43,0.86624
12.44,0.86677
12.45,0.8673
12.46,0.86784
12.47,0.86837
12.48,0.8689
12.49,0.86943
12.5,0.86997
12.51,0.8705
12.52,0.87104
12.53,0.87157
12.54,0.87211
12.55,0.87264
12.56,0.87318
12.57,0.87372
12.58,0.87425
12.59,0.87479
12.6,0.87533
12.61,0.87587
12.62,0.8764
12.63,0.87694
12.64,0.87748
12.65,0.87802
12.66,0.87856
12.67,0.8791
12.68,0.87964
12.69,0.88018
12.7,0.88072
12.71,0.88126
12.72,0.88181
12.73,0.88235
12.74,0.88289
12.75,0.88343
12.76,0.88398
12.77,0.88452
12.78,0.88507
12.79,0.88561
12.8,0.88616
12.81,0.8867
12.82,0.88725
12.83,0.88779
12.84,0.88834
12.85,0.88888
12.86,0.88943
12.87,0.88998
12.88,0.89053
12.89,0.89108
12.9,0.89162
12.91,0.89217
12.92,0.89272
12.93,0.89327
12.94,0.89382
12.95,0.89437
12.96,0.89492
12.97,0.89547
12.98,0.89603
12.99,0.89658
13,0.89713
13.01,0.89768
13.02,0.89824
13.03,0.89879
13.04,0.89934
13.05,0.8999
13.06,0.90045
13.07,0.90101
13.08,0.90156
13.09,0.90212
13.1,0.90267
13.11,0.90323
13.12,0.90379
13.13,0.90434
13.14,0.9049
13.15,0.90546
13.16,0.90602
13.17,0.90657
13.18,0.90713
13.19,0.90769
13.2,0.90825
13.21,0.90881
13.22,0.90937
13.23,0.90993
13.24,0.91049
13.25,0.91106
13.26,0.91162
13.27,0.91218
13.28,0.91274
13.29,0.91331
13.3,0.91387
13.31,0.91443
13.32,0.915
13.33,0.91556
13.34,0.91613
13.35,0.91669
13.36,0.91726
13.37,0.91782
13.38,0.91839
13.39,0.91896
13.4,0.91952
13.41,0.92009
13.42,0.92066
13.43,0.92123
13.44,0.9218
13.45,0.92237
13.46,0.92293
13.47,0.9235
13.48,0.92407
13.49,0.92464
13.5,0.92522
13.51,0.92579
13.52,0.92636
13.53,0.92693
13.54,0.9275
13.55,0.92808
13.56,0.92865
13.57,0.92922
13.58,0.9298
13.59,0.93037
13.6,0.93095
13.61,0.93152
13.62,0.9321
13.63,0.93267
13.64,0.93325
13.65,0.93382
13.66,0.9344
13.67,0.93498
13.68,0.93556
13.69,0.93613
13.7,0.93671
13.71,0.93729
13.72,0.93787
13.73,0.93845
13.74,0.93903
13.75,0.93961
13.76,0.94019
13.77,0.94077
13.78,0.94135
13.79,0.94194
13.8,0.94252
13.81,0.9431
13.82,0.94368
13.83,0.94427
13.84,0.94485
13.85,0.94543
13.86,0.94602
13.87,0.9466
13.88,0.94719
13.89,0.94777
13.9,0.94836
13.91,0.94895
13.92,0.94953
13.93,0.95012
13.94,0.95071
13.95,0.9513
13.96,0.95189
13.97,0.95247
13.98,0.95306
13.99,0.95365
14,0.95424
14.01,0.95483
14.02,0.95542
14.03,0.95601
14.04,0.95661
14.05,0.9572
14.06,0.95779
14.07,0.95838
14.08,0.95897
14.09,0.95957
14.1,0.96016
14.11,0.96076
14.12,0.96135
14.13,0.96194
14.14,0.96254
14.15,0.96314
14.16,0.96373
14.17,0.96433
14.18,0.96492
14.19,0.96552
14.2,0.96612
14.21,0.96672
14.22,0.96732
14.23,0.96791
14.24,0.96851
14.25,0.96911
14.26,0.96971
14.27,0.97031
14.28,0.97091
14.29,0.97151
14.3,0.97212
14.31,0.97272
14.32,0.97332
14.33,0.97392
14.34,0.97452
14.35,0.97513
14.36,0.97573
14.37,0.97634
14.38,0.97694
14.39,0.97755
14.4,0.97815
14.41,0.97876
14.42,0.97936
14.43,0.97997
14.44,0.98058
14.45,0.98118
14.46,0.98179
14.47,0.9824
14.48,0.98301
14.49,0.98361
14.5,0.98422
14.51,0.98483
14.52,0.98544
14.53,0.98605
14.54,0.98666
14.55,0.98728
14.56,0.98789
14.57,0.9885
14.58,0.98911
14.59,0.98972
14.6,0.99034
14.61,0.99095
14.62,0.99156
14.63,0.99218
14.64,0.99279
14.65,0.99341
14.66,0.99402
14.67,0.99464
14.68,0.99525
14.69,0.99587
14.7,0.99649
14.71,0.9971
14.72,0.99772
14.73,0.99834
14.74,0.99896
14.75,0.99958
14.76,1.0002
14.77,1.0008
14.78,1.0014
14.79,1.0021
14.8,1.0027
14.81,1.0033
14.82,1.0039
14.83,1.0045
14.84,1.0052
14.85,1.0058
14.86,1.0064
14.87,1.007
14.88,1.0077
14.89,1.0083
14.9,1.0089
14.91,1.0095
14.92,1.0102
14.93,1.0108
14.94,1.0114
14.95,1.012
14.96,1.0127
14.97,1.0133
14.98,1.0139
14.99,1.0145
15,1.0152
15.01,1.0158
15.02,1.0164
15.03,1.0171
15.04,1.0177
15.05,1.0183
15.06,1.019
15.07,1.0196
15.08,1.0202
15.09,1.0209
15.1,1.0215
15.11,1.0221
15.12,1.0228
15.13,1.0234
15.14,1.024
15.15,1.0247
15.16,1.0253
15.17,1.0259
15.18,1.0266
15.19,1.0272
15.2,1.0278
15.21,1.0285
15.22,1.0291
15.23,1.0297
15.24,1.0304
15.25,1.031
15.26,1.0317
15.27,1.0323
15.28,1.0329
15.29,1.0336
15.3,1.0342
